team_a_name,team_a_score,team_b_name,team_b_score,winner
yeet,-4248,Kappa Sigma C Team,4248,Kappa Sigma C Team
reference_staff,-424,reference_plus,424,reference_plus
Power JEM ,-5471,Queens Club,5471,Queens Club
reference_staff,-390,reference_plus,390,reference_plus
reference_random,-1075,Heffalump Rangers,1075,Heffalump Rangers
CC Star,2,preflop all in,-2,CC Star
Jeff Lynne,-357,andrew's bots,357,andrew's bots
Boners '22,817,BluffBot,-817,Boners '22
AAAKJ,171,:),-171,AAAKJ
CC Star,47126,Boners '22,-47126,CC Star
Flush Boys,-248,reference_lecture_2,248,reference_lecture_2
YEE,263,Diamond Dogs,-263,YEE
Jeff Lynne,757,Queens Club,-757,Jeff Lynne
BadBeatBot,1381,B),-1381,BadBeatBot
BluffBot,9571,No One,-9571,BluffBot
A.L.O.E.,554,Hurrikeynes,-554,A.L.O.E.
Heffalump Rangers,-2841,preflop all in,2841,preflop all in
Bananarchist,750,AP,-750,Bananarchist
YEE,-27,BadBeatBot,27,BadBeatBot
reference_plus,-202,Bananarchist,202,Bananarchist
21,-54,PotHotBot,54,PotHotBot
AAAKJ,94,YEE,-94,AAAKJ
SWEET BUT SALTY,479,:),-479,SWEET BUT SALTY
reference_staff,-984,Queens Club,984,Queens Club
yeet,-2124,andrew's bots,2124,andrew's bots
Heffalump Rangers,-2357,yeet,2357,yeet
Third Mid,12,TeamRocket,-12,Third Mid
yeet,8536,Power JEM ,-8536,yeet
Boners '22,95,TeamRocket,-95,Boners '22
kaonashi,3964,No One,-3964,kaonashi
AlphaFish,-331,andrew's bots,331,andrew's bots
Flush Boys,2,Blind Plays,-2,Flush Boys
player1,26,¡WHAM!,-26,player1
reference_random,-705,SWEET BUT SALTY,705,SWEET BUT SALTY
BluffBot,-861,21,861,21
Army Leggy,-614,andrew's bots,614,andrew's bots
yeet,-710,No One,710,No One
YEE,6935,No One,-6935,YEE
reference_lecture_1,-473,BadBeatBot,473,BadBeatBot
reference_lecture_1,-78,reference_checkcall,78,reference_checkcall
Blind Plays,-4549,reference_lecture_2,4549,reference_lecture_2
TeamRocket,-238,pls STOP we BROKE,238,pls STOP we BROKE
andrew's bots,742,YEE,-742,andrew's bots
fleabitten,246,Flush Boys,-246,fleabitten
reference_lecture_2,3777,BluffBot,-3777,reference_lecture_2
PotHotBot,130,pls STOP we BROKE,-130,PotHotBot
Power JEM ,-1,AP,1,AP
kaonashi,768,A.L.O.E.,-768,kaonashi
AlphaOne,5407,No One,-5407,AlphaOne
SWEET BUT SALTY,89,TeamRocket,-89,SWEET BUT SALTY
LadyMooseLizardPhi,190,yeet,-190,LadyMooseLizardPhi
pkr face,-210,Jigglybluff,210,Jigglybluff
¡WHAM!,-323,maybenot,323,maybenot
reference_lecture_2,20304,GoKinCobra,-20304,reference_lecture_2
ChocolateWarriors,-761,Third Mid,761,Third Mid
Heffalump Rangers,-547,Bananarchist,547,Bananarchist
preflop all in,1379,Diamond Dogs,-1379,preflop all in
B),-1275,fleabitten,1275,fleabitten
Flush Boys,-945,testing,945,testing
pkr face,3856,yeet,-3856,pkr face
Jigglybluff,616,Bananarchist,-616,Jigglybluff
IeetChips,-3,BadBeatBot,3,BadBeatBot
<^-^>,-1200,testing,1200,testing
Flush Boys,-2329,CC Star,2329,CC Star
:),-3259,reference_staff,3259,reference_staff
testing,-1121,preflop all in,1121,preflop all in
testing,363,Army Leggy,-363,testing
PokerBrots,-272,PotHotBot,272,PotHotBot
PokerBrots,1784,BluffBot,-1784,PokerBrots
Jigglybluff,50,Jeff Lynne,-50,Jigglybluff
GoKinCobra,-2843,Queens Club,2843,Queens Club
reference_lecture_1,-10546,reference_lecture_2,10546,reference_lecture_2
BadBeatBot,112,Bananarchist,-112,BadBeatBot
maybenot,53,:),-53,maybenot
reference_lecture_2,1603,A.L.O.E.,-1603,reference_lecture_2
reference_random,-633,maybenot,633,maybenot
AlphaFish,414,pkr face,-414,AlphaFish
yeet,-277,AlphaOne,277,AlphaOne
andrew's bots,-22,Jeff Lynne,22,Jeff Lynne
Kappa Sigma C Team,-249,:),249,:)
:),-93,AAAKJ,93,AAAKJ
fleabitten,715,Queens Club,-715,fleabitten
Team Name,-299,BadBeatBot,299,BadBeatBot
Diamond Dogs,-216,reference_plus,216,reference_plus
player1,-2199,pkr face,2199,pkr face
:),-4761,pkr face,4761,pkr face
maybenot,457,Third Mid,-457,maybenot
CC Star,-1,ChocolateWarriors,1,ChocolateWarriors
AlphaFish,213,:),-213,AlphaFish
Hurrikeynes,-747,Boners '22,747,Boners '22
Queens Club,4283,player1,-4283,Queens Club
reference_lecture_1,-1100,B),1100,B)
reference_lecture_1,-967,kaonashi,967,kaonashi
¡WHAM!,-198,Team Name,198,Team Name
preflop all in,-1478,testing,1478,testing
Diamond Dogs,-439,fleabitten,439,fleabitten
Bananarchist,771,BluffBot,-771,Bananarchist
IeetChips,-43,reference_lecture_1,43,reference_lecture_1
pls STOP we BROKE,-48,BadBeatBot,48,BadBeatBot
Kappa Sigma C Team,1332,AP,-1332,Kappa Sigma C Team
BluffBot,30558,TeamRocket,-30558,BluffBot
andrew's bots,6288,reference_random,-6288,andrew's bots
Diamond Dogs,226,reference_plus,-226,Diamond Dogs
reference_plus,-162,AAAKJ,162,AAAKJ
PotHotBot,668,Team Name,-668,PotHotBot
BadBeatBot,-572,Power JEM ,572,Power JEM 
Team Name,-616,AlphaOne,616,AlphaOne
pkr face,-77,Jeff Lynne,77,Jeff Lynne
preflop all in,-774,kaonashi,774,kaonashi
Team Name,315,A.L.O.E.,-315,Team Name
21,-19,Third Mid,19,Third Mid
Power JEM ,-101,Bananarchist,101,Bananarchist
YEE,-192,21,192,21
Flush Boys,-265,:),265,:)
reference_plus,148,SWEET BUT SALTY,-148,reference_plus
Boners '22,-274,fleabitten,274,fleabitten
Jigglybluff,360,Third Mid,-360,Jigglybluff
Daniel Negreanu,234,Diamond Dogs,-234,Daniel Negreanu
AP,-667,Heffalump Rangers,667,Heffalump Rangers
No One,-52817,PokerBrots,52817,PokerBrots
Power JEM ,35522,reference_random,-35522,Power JEM 
andrew's bots,1422,Hurrikeynes,-1422,andrew's bots
GoKinCobra,-218,maybenot,218,maybenot
Icy,433,Bananarchist,-433,Icy
SWEET BUT SALTY,765,BluffBot,-765,SWEET BUT SALTY
CC Star,-326,pls STOP we BROKE,326,pls STOP we BROKE
¡WHAM!,574,BluffBot,-574,¡WHAM!
yeet,-15560,BluffBot,15560,BluffBot
AAAKJ,-415,Daniel Negreanu,415,Daniel Negreanu
Daniel Negreanu,175,reference_lecture_2,-175,Daniel Negreanu
A.L.O.E.,-54,player1,54,player1
AAAKJ,209,yeet,-209,AAAKJ
YEE,486,:),-486,YEE
fleabitten,-366,BadBeatBot,366,BadBeatBot
ChocolateWarriors,-1385,yeet,1385,yeet
AAAKJ,177,Kappa Sigma C Team,-177,AAAKJ
yeet,-311,A.L.O.E.,311,A.L.O.E.
AlphaFish,297,Power JEM ,-297,AlphaFish
AlphaOne,211,Kappa Sigma C Team,-211,AlphaOne
Power JEM ,-310,Bananarchist,310,Bananarchist
Third Mid,691,¡WHAM!,-691,Third Mid
21,-191,¡WHAM!,191,¡WHAM!
Bananarchist,-577,Army Leggy,577,Army Leggy
Blind Plays,-406,PotHotBot,406,PotHotBot
fleabitten,261,Team Name,-261,fleabitten
Icy,9203,reference_checkcall,-9203,Icy
21,3,IeetChips,-3,21
AlphaOne,151,CC Star,-151,AlphaOne
reference_lecture_2,-312,Team Name,312,Team Name
BluffBot,-784,Boners '22,784,Boners '22
my bad,507,SWEET BUT SALTY,-507,my bad
Diamond Dogs,-125,BadBeatBot,125,BadBeatBot
Bananarchist,291,pls STOP we BROKE,-291,Bananarchist
reference_random,-18199,Icy,18199,Icy
SWEET BUT SALTY,719,Hurrikeynes,-719,SWEET BUT SALTY
CC Star,3751,pls STOP we BROKE,-3751,CC Star
PokerBrots,-460,GoKinCobra,460,GoKinCobra
Army Leggy,-313,SWEET BUT SALTY,313,SWEET BUT SALTY
AAAKJ,899,A.L.O.E.,-899,AAAKJ
Bananarchist,189,Kappa Sigma C Team,-189,Bananarchist
Heffalump Rangers,-374,AAAKJ,374,AAAKJ
Kappa Sigma C Team,914,ChocolateWarriors,-914,Kappa Sigma C Team
Queens Club,-754,AlphaFish,754,AlphaFish
pkr face,3708,yeet,-3708,pkr face
player1,5848,No One,-5848,player1
Daniel Negreanu,259,yeet,-259,Daniel Negreanu
andrew's bots,8775,reference_checkcall,-8775,andrew's bots
maybenot,-16,TeamRocket,16,TeamRocket
GoKinCobra,-284,reference_plus,284,reference_plus
AlphaOne,-402,PotHotBot,402,PotHotBot
¡WHAM!,115,Army Leggy,-115,¡WHAM!
21,-202,AlphaFish,202,AlphaFish
Diamond Dogs,29,Blind Plays,-29,Diamond Dogs
my bad,1156,Queens Club,-1156,my bad
reference_random,-1544,pls STOP we BROKE,1544,pls STOP we BROKE
pls STOP we BROKE,-48,fleabitten,48,fleabitten
Jeff Lynne,-343,AlphaFish,343,AlphaFish
Kappa Sigma C Team,-208,reference_plus,208,reference_plus
reference_lecture_1,-350,player1,350,player1
reference_plus,801,reference_checkcall,-801,reference_plus
AlphaFish,358,AAAKJ,-358,AlphaFish
preflop all in,-435,reference_plus,435,reference_plus
my bad,796,IeetChips,-796,my bad
Third Mid,382,LadyMooseLizardPhi,-382,Third Mid
reference_lecture_2,-725,Team Name,725,Team Name
andrew's bots,-94,AAAKJ,94,AAAKJ
testing,2461,TeamRocket,-2461,testing
pkr face,1810,Team Name,-1810,pkr face
Queens Club,-503,reference_plus,503,reference_plus
pls STOP we BROKE,-225,Jigglybluff,225,Jigglybluff
player1,-5267,PokerBrots,5267,PokerBrots
Daniel Negreanu,331,pls STOP we BROKE,-331,Daniel Negreanu
PotHotBot,650,BluffBot,-650,PotHotBot
reference_lecture_2,4804,yeet,-4804,reference_lecture_2
ChocolateWarriors,-114,Diamond Dogs,114,Diamond Dogs
my bad,1467,reference_staff,-1467,my bad
ChocolateWarriors,-1077,kaonashi,1077,kaonashi
Diamond Dogs,1536,reference_random,-1536,Diamond Dogs
SWEET BUT SALTY,1048,preflop all in,-1048,SWEET BUT SALTY
Jeff Lynne,464,andrew's bots,-464,Jeff Lynne
maybenot,-1900,Kappa Sigma C Team,1900,Kappa Sigma C Team
reference_lecture_2,1768,pkr face,-1768,reference_lecture_2
Third Mid,677,Hurrikeynes,-677,Third Mid
Icy,1604,AAAKJ,-1604,Icy
pkr face,-343,YEE,343,YEE
PotHotBot,433,AP,-433,PotHotBot
reference_lecture_1,-749,SWEET BUT SALTY,749,SWEET BUT SALTY
Jigglybluff,223,AAAKJ,-223,Jigglybluff
Heffalump Rangers,-5358,Army Leggy,5358,Army Leggy
Boners '22,101,TeamRocket,-101,Boners '22
ChocolateWarriors,-120,preflop all in,120,preflop all in
Boners '22,143,<^-^>,-143,Boners '22
andrew's bots,704,LadyMooseLizardPhi,-704,andrew's bots
my bad,1230,reference_staff,-1230,my bad
IeetChips,87,TeamRocket,-87,IeetChips
AlphaOne,-65,reference_plus,65,reference_plus
reference_plus,-426,Flush Boys,426,Flush Boys
kaonashi,-512,<^-^>,512,<^-^>
Power JEM ,-6047,my bad,6047,my bad
preflop all in,38,fleabitten,-38,preflop all in
Team Name,-53,B),53,B)
Team Name,-311,Jigglybluff,311,Jigglybluff
reference_plus,-139,Daniel Negreanu,139,Daniel Negreanu
B),1587,CC Star,-1587,B)
Boners '22,1610,reference_random,-1610,Boners '22
Heffalump Rangers,-698,Flush Boys,698,Flush Boys
andrew's bots,-25,Jigglybluff,25,Jigglybluff
A.L.O.E.,217,¡WHAM!,-217,A.L.O.E.
fleabitten,-237,AlphaFish,237,AlphaFish
ChocolateWarriors,-196,Boners '22,196,Boners '22
BluffBot,-2890,Team Name,2890,Team Name
PokerBrots,1251,Icy,-1251,PokerBrots
reference_checkcall,-950,AlphaFish,950,AlphaFish
reference_lecture_1,-1327,my bad,1327,my bad
IeetChips,-5,BadBeatBot,5,BadBeatBot
Power JEM ,1514,LadyMooseLizardPhi,-1514,Power JEM 
Heffalump Rangers,-220,BadBeatBot,220,BadBeatBot
No One,-5382,AlphaOne,5382,AlphaOne
Team Name,-1017,SWEET BUT SALTY,1017,SWEET BUT SALTY
Third Mid,-344,SWEET BUT SALTY,344,SWEET BUT SALTY
reference_plus,10,Jeff Lynne,-10,reference_plus
AlphaFish,465,Bananarchist,-465,AlphaFish
reference_lecture_2,-2544,pkr face,2544,pkr face
reference_plus,-314,AlphaOne,314,AlphaOne
Third Mid,-95,Jeff Lynne,95,Jeff Lynne
PokerBrots,635,reference_plus,-635,PokerBrots
:),-2420,B),2420,B)
LadyMooseLizardPhi,637,ChocolateWarriors,-637,LadyMooseLizardPhi
Hurrikeynes,-526,BadBeatBot,526,BadBeatBot
ChocolateWarriors,-224,reference_lecture_1,224,reference_lecture_1
andrew's bots,-126,kaonashi,126,kaonashi
Army Leggy,-133,SWEET BUT SALTY,133,SWEET BUT SALTY
Third Mid,266,fleabitten,-266,Third Mid
PokerBrots,1795,kaonashi,-1795,PokerBrots
TeamRocket,-332,fleabitten,332,fleabitten
Kappa Sigma C Team,-9388,<^-^>,9388,<^-^>
my bad,2439,player1,-2439,my bad
pkr face,3099,BluffBot,-3099,pkr face
YEE,921,Hurrikeynes,-921,YEE
AlphaFish,6967,No One,-6967,AlphaFish
testing,473,A.L.O.E.,-473,testing
fleabitten,294,¡WHAM!,-294,fleabitten
Hurrikeynes,-759,Third Mid,759,Third Mid
Boners '22,-254,Jeff Lynne,254,Jeff Lynne
No One,-4977,Boners '22,4977,Boners '22
AAAKJ,285,Flush Boys,-285,AAAKJ
reference_checkcall,-1038,LadyMooseLizardPhi,1038,LadyMooseLizardPhi
¡WHAM!,-245,LadyMooseLizardPhi,245,LadyMooseLizardPhi
my bad,2079,yeet,-2079,my bad
reference_staff,-169,reference_lecture_2,169,reference_lecture_2
PotHotBot,464,Icy,-464,PotHotBot
21,-31,maybenot,31,maybenot
YEE,-399,AlphaOne,399,AlphaOne
Flush Boys,4372,No One,-4372,Flush Boys
yeet,-275,Boners '22,275,Boners '22
reference_lecture_2,-159,maybenot,159,maybenot
Diamond Dogs,440,LadyMooseLizardPhi,-440,Diamond Dogs
preflop all in,428,reference_staff,-428,preflop all in
reference_lecture_1,-819,fleabitten,819,fleabitten
<^-^>,-158,AlphaOne,158,AlphaOne
Team Name,-528,SWEET BUT SALTY,528,SWEET BUT SALTY
player1,-1314,preflop all in,1314,preflop all in
reference_staff,-122,Daniel Negreanu,122,Daniel Negreanu
Jeff Lynne,61,Icy,-61,Jeff Lynne
testing,-187,pls STOP we BROKE,187,pls STOP we BROKE
Queens Club,642,CC Star,-642,Queens Club
BadBeatBot,-124,YEE,124,YEE
Boners '22,65,Third Mid,-65,Boners '22
my bad,-773,Boners '22,773,Boners '22
No One,-6043,Diamond Dogs,6043,Diamond Dogs
my bad,5719,preflop all in,-5719,my bad
YEE,-336,Bananarchist,336,Bananarchist
BluffBot,-3897,<^-^>,3897,<^-^>
reference_random,-1958,No One,1958,No One
B),-3064,reference_lecture_2,3064,reference_lecture_2
SWEET BUT SALTY,210,BadBeatBot,-210,SWEET BUT SALTY
ChocolateWarriors,-1034,Boners '22,1034,Boners '22
reference_lecture_1,494,AP,-494,reference_lecture_1
PotHotBot,531,my bad,-531,PotHotBot
PotHotBot,90,GoKinCobra,-90,PotHotBot
preflop all in,761,Team Name,-761,preflop all in
AP,-649,reference_plus,649,reference_plus
AP,-1319,reference_lecture_2,1319,reference_lecture_2
testing,-225,Jigglybluff,225,Jigglybluff
AAAKJ,51,andrew's bots,-51,AAAKJ
reference_staff,10430,reference_lecture_1,-10430,reference_staff
Blind Plays,-6,fleabitten,6,fleabitten
Bananarchist,610,Queens Club,-610,Bananarchist
SWEET BUT SALTY,910,player1,-910,SWEET BUT SALTY
SWEET BUT SALTY,41,TeamRocket,-41,SWEET BUT SALTY
reference_staff,12640,:),-12640,reference_staff
PokerBrots,-230,21,230,21
kaonashi,169,Power JEM ,-169,kaonashi
ChocolateWarriors,-990,reference_plus,990,reference_plus
reference_staff,9301,Kappa Sigma C Team,-9301,reference_staff
preflop all in,-543,fleabitten,543,fleabitten
preflop all in,433,TeamRocket,-433,preflop all in
Queens Club,-1466,reference_lecture_2,1466,reference_lecture_2
fleabitten,222,reference_lecture_2,-222,fleabitten
Third Mid,344,LadyMooseLizardPhi,-344,Third Mid
AlphaFish,-190,reference_lecture_2,190,reference_lecture_2
A.L.O.E.,-609,YEE,609,YEE
TeamRocket,412,GoKinCobra,-412,TeamRocket
AlphaFish,226,Kappa Sigma C Team,-226,AlphaFish
Jeff Lynne,-1698,Team Name,1698,Team Name
testing,2881,Third Mid,-2881,testing
AP,-656,Jigglybluff,656,Jigglybluff
<^-^>,-52,YEE,52,YEE
AAAKJ,1,Blind Plays,-1,AAAKJ
Jeff Lynne,270,Kappa Sigma C Team,-270,Jeff Lynne
maybenot,47,LadyMooseLizardPhi,-47,maybenot
Heffalump Rangers,-214,¡WHAM!,214,¡WHAM!
Heffalump Rangers,-327,Third Mid,327,Third Mid
ChocolateWarriors,-586,IeetChips,586,IeetChips
Icy,2025,testing,-2025,Icy
Power JEM ,-304,pls STOP we BROKE,304,pls STOP we BROKE
CC Star,-4119,Army Leggy,4119,Army Leggy
¡WHAM!,67,yeet,-67,¡WHAM!
Hurrikeynes,-1327,reference_staff,1327,reference_staff
Diamond Dogs,-388,Bananarchist,388,Bananarchist
Icy,-250,YEE,250,YEE
reference_checkcall,107,IeetChips,-107,reference_checkcall
LadyMooseLizardPhi,1047,reference_lecture_1,-1047,LadyMooseLizardPhi
yeet,21258,Blind Plays,-21258,yeet
AP,-665,SWEET BUT SALTY,665,SWEET BUT SALTY
testing,1350,PokerBrots,-1350,testing
YEE,-154,fleabitten,154,fleabitten
preflop all in,10761,reference_lecture_1,-10761,preflop all in
Bananarchist,-621,Jeff Lynne,621,Jeff Lynne
CC Star,-2374,reference_lecture_2,2374,reference_lecture_2
Boners '22,102,TeamRocket,-102,Boners '22
YEE,5,Blind Plays,-5,YEE
AlphaFish,-1331,<^-^>,1331,<^-^>
Icy,145,BadBeatBot,-145,Icy
IeetChips,-3,reference_plus,3,reference_plus
Heffalump Rangers,-458,kaonashi,458,kaonashi
fleabitten,3,BadBeatBot,-3,fleabitten
BluffBot,-710,SWEET BUT SALTY,710,SWEET BUT SALTY
Kappa Sigma C Team,-546,Daniel Negreanu,546,Daniel Negreanu
B),2282,yeet,-2282,B)
¡WHAM!,74,TeamRocket,-74,¡WHAM!
Queens Club,14081,No One,-14081,Queens Club
Daniel Negreanu,-1989,PokerBrots,1989,PokerBrots
my bad,8598,Boners '22,-8598,my bad
reference_staff,16607,Kappa Sigma C Team,-16607,reference_staff
ChocolateWarriors,-376,LadyMooseLizardPhi,376,LadyMooseLizardPhi
21,136,PokerBrots,-136,21
IeetChips,-495,B),495,B)
andrew's bots,7431,reference_lecture_1,-7431,andrew's bots
Boners '22,-255,Diamond Dogs,255,Diamond Dogs
reference_plus,193,Army Leggy,-193,reference_plus
kaonashi,-444,YEE,444,YEE
Queens Club,-699,kaonashi,699,kaonashi
<^-^>,-119,Flush Boys,119,Flush Boys
<^-^>,2813,player1,-2813,<^-^>
<^-^>,1275,AP,-1275,<^-^>
player1,-5423,CC Star,5423,CC Star
LadyMooseLizardPhi,-335,Jigglybluff,335,Jigglybluff
maybenot,740,AP,-740,maybenot
reference_random,-978,YEE,978,YEE
reference_lecture_2,863,Daniel Negreanu,-863,reference_lecture_2
Hurrikeynes,-945,GoKinCobra,945,GoKinCobra
Jeff Lynne,-30,Jigglybluff,30,Jigglybluff
Flush Boys,-327,Heffalump Rangers,327,Heffalump Rangers
Jeff Lynne,13,BadBeatBot,-13,Jeff Lynne
:),-122,AlphaFish,122,AlphaFish
AP,-1328,Kappa Sigma C Team,1328,Kappa Sigma C Team
kaonashi,241,pls STOP we BROKE,-241,kaonashi
YEE,504,ChocolateWarriors,-504,YEE
AlphaOne,373,Third Mid,-373,AlphaOne
Heffalump Rangers,-9076,reference_lecture_2,9076,reference_lecture_2
Jeff Lynne,743,Hurrikeynes,-743,Jeff Lynne
LadyMooseLizardPhi,-479,Jeff Lynne,479,Jeff Lynne
Icy,53808,No One,-53808,Icy
B),-879,kaonashi,879,kaonashi
Blind Plays,-15275,Team Name,15275,Team Name
PotHotBot,771,Team Name,-771,PotHotBot
preflop all in,404,Blind Plays,-404,preflop all in
Boners '22,793,reference_checkcall,-793,Boners '22
Team Name,-290,¡WHAM!,290,¡WHAM!
Daniel Negreanu,792,maybenot,-792,Daniel Negreanu
andrew's bots,30,BadBeatBot,-30,andrew's bots
No One,1605,reference_checkcall,-1605,No One
Jigglybluff,828,player1,-828,Jigglybluff
AAAKJ,192,Boners '22,-192,AAAKJ
pls STOP we BROKE,4,IeetChips,-4,pls STOP we BROKE
Army Leggy,-208,Jigglybluff,208,Jigglybluff
preflop all in,-811,Third Mid,811,Third Mid
reference_staff,1152,Team Name,-1152,reference_staff
BadBeatBot,481,Hurrikeynes,-481,BadBeatBot
ChocolateWarriors,-1211,<^-^>,1211,<^-^>
AlphaOne,-351,Daniel Negreanu,351,Daniel Negreanu
Jeff Lynne,1012,ChocolateWarriors,-1012,Jeff Lynne
YEE,130,Flush Boys,-130,YEE
Diamond Dogs,-262,Queens Club,262,Queens Club
AlphaFish,259,Diamond Dogs,-259,AlphaFish
AlphaOne,-2250,Power JEM ,2250,Power JEM 
reference_staff,5720,GoKinCobra,-5720,reference_staff
:),-244,Jigglybluff,244,Jigglybluff
AP,-750,TeamRocket,750,TeamRocket
LadyMooseLizardPhi,5414,No One,-5414,LadyMooseLizardPhi
Boners '22,-191,TeamRocket,191,TeamRocket
Flush Boys,59,Daniel Negreanu,-59,Flush Boys
Hurrikeynes,1,AP,-1,Hurrikeynes
:),-184,reference_plus,184,reference_plus
Kappa Sigma C Team,-13747,Army Leggy,13747,Army Leggy
No One,1714,reference_checkcall,-1714,No One
Jigglybluff,-85,my bad,85,my bad
TeamRocket,1141,reference_lecture_1,-1141,TeamRocket
AAAKJ,651,player1,-651,AAAKJ
Third Mid,193,pkr face,-193,Third Mid
LadyMooseLizardPhi,660,Hurrikeynes,-660,LadyMooseLizardPhi
A.L.O.E.,262,PokerBrots,-262,A.L.O.E.
my bad,1488,reference_checkcall,-1488,my bad
Blind Plays,-167,TeamRocket,167,TeamRocket
AlphaFish,334,Icy,-334,AlphaFish
AP,-696,YEE,696,YEE
my bad,2871,reference_staff,-2871,my bad
:),496,Kappa Sigma C Team,-496,:)
LadyMooseLizardPhi,187,yeet,-187,LadyMooseLizardPhi
yeet,-519,Diamond Dogs,519,Diamond Dogs
SWEET BUT SALTY,274,Diamond Dogs,-274,SWEET BUT SALTY
TeamRocket,-467,Heffalump Rangers,467,Heffalump Rangers
No One,-4108,SWEET BUT SALTY,4108,SWEET BUT SALTY
IeetChips,91,Power JEM ,-91,IeetChips
fleabitten,-4506,<^-^>,4506,<^-^>
Power JEM ,-696,No One,696,No One
reference_random,-1482,LadyMooseLizardPhi,1482,LadyMooseLizardPhi
Power JEM ,-2335,B),2335,B)
AP,223,Flush Boys,-223,AP
testing,-999,GoKinCobra,999,GoKinCobra
testing,1599,ChocolateWarriors,-1599,testing
pkr face,-140,AAAKJ,140,AAAKJ
SWEET BUT SALTY,917,Team Name,-917,SWEET BUT SALTY
<^-^>,2555,player1,-2555,<^-^>
YEE,213,yeet,-213,YEE
PotHotBot,688,Team Name,-688,PotHotBot
pkr face,2285,Blind Plays,-2285,pkr face
Queens Club,6274,Blind Plays,-6274,Queens Club
testing,-391,AAAKJ,391,AAAKJ
reference_plus,-210,21,210,21
pkr face,-88,fleabitten,88,fleabitten
reference_lecture_1,-1657,GoKinCobra,1657,GoKinCobra
Bananarchist,536,Kappa Sigma C Team,-536,Bananarchist
kaonashi,5129,No One,-5129,kaonashi
PotHotBot,154,AAAKJ,-154,PotHotBot
reference_lecture_2,1980,21,-1980,reference_lecture_2
B),-618,Diamond Dogs,618,Diamond Dogs
my bad,566,AP,-566,my bad
reference_random,-1783,:),1783,:)
reference_staff,-40,BadBeatBot,40,BadBeatBot
BluffBot,-502,GoKinCobra,502,GoKinCobra
21,-7626,Queens Club,7626,Queens Club
No One,-4621,Bananarchist,4621,Bananarchist
:),-138,Bananarchist,138,Bananarchist
Hurrikeynes,-982,GoKinCobra,982,GoKinCobra
testing,3705,player1,-3705,testing
Jigglybluff,391,maybenot,-391,Jigglybluff
SWEET BUT SALTY,304,pkr face,-304,SWEET BUT SALTY
ChocolateWarriors,-1079,pls STOP we BROKE,1079,pls STOP we BROKE
reference_random,-15597,reference_checkcall,15597,reference_checkcall
IeetChips,398,BluffBot,-398,IeetChips
Queens Club,-982,GoKinCobra,982,GoKinCobra
AP,-660,Boners '22,660,Boners '22
AlphaFish,42,IeetChips,-42,AlphaFish
reference_lecture_1,-70,IeetChips,70,IeetChips
reference_lecture_2,-73,LadyMooseLizardPhi,73,LadyMooseLizardPhi
Jeff Lynne,510,preflop all in,-510,Jeff Lynne
AP,-690,kaonashi,690,kaonashi
reference_staff,-290,Jigglybluff,290,Jigglybluff
Queens Club,-1027,A.L.O.E.,1027,A.L.O.E.
ChocolateWarriors,-1094,CC Star,1094,CC Star
Bananarchist,1413,B),-1413,Bananarchist
A.L.O.E.,-487,andrew's bots,487,andrew's bots
Boners '22,125,pkr face,-125,Boners '22
GoKinCobra,767,CC Star,-767,GoKinCobra
Blind Plays,-167,BadBeatBot,167,BadBeatBot
Kappa Sigma C Team,1285,yeet,-1285,Kappa Sigma C Team
kaonashi,132,:),-132,kaonashi
reference_staff,26,Team Name,-26,reference_staff
kaonashi,744,BluffBot,-744,kaonashi
Army Leggy,-282,TeamRocket,282,TeamRocket
fleabitten,598,LadyMooseLizardPhi,-598,fleabitten
AP,-269,AlphaOne,269,AlphaOne
CC Star,1703,Daniel Negreanu,-1703,CC Star
Third Mid,-94,kaonashi,94,kaonashi
Army Leggy,-153,A.L.O.E.,153,A.L.O.E.
:),4239,No One,-4239,:)
BluffBot,7514,yeet,-7514,BluffBot
reference_lecture_2,-258,Boners '22,258,Boners '22
LadyMooseLizardPhi,-240,PotHotBot,240,PotHotBot
BluffBot,-2423,B),2423,B)
Kappa Sigma C Team,-16187,<^-^>,16187,<^-^>
Icy,-1187,reference_staff,1187,reference_staff
Third Mid,-5248,my bad,5248,my bad
AlphaOne,-337,TeamRocket,337,TeamRocket
reference_lecture_2,343,Flush Boys,-343,reference_lecture_2
reference_plus,8,21,-8,reference_plus
Jeff Lynne,273,GoKinCobra,-273,Jeff Lynne
yeet,925,reference_checkcall,-925,yeet
kaonashi,180,testing,-180,kaonashi
A.L.O.E.,-859,CC Star,859,CC Star
testing,12956,Boners '22,-12956,testing
No One,-4499,PotHotBot,4499,PotHotBot
PotHotBot,-534,AAAKJ,534,AAAKJ
pkr face,8158,reference_checkcall,-8158,pkr face
reference_random,-18956,Icy,18956,Icy
BadBeatBot,584,BluffBot,-584,BadBeatBot
Team Name,-690,andrew's bots,690,andrew's bots
YEE,142,:),-142,YEE
AP,-1336,testing,1336,testing
TeamRocket,1186,reference_lecture_1,-1186,TeamRocket
player1,-2510,Army Leggy,2510,Army Leggy
Army Leggy,-115,A.L.O.E.,115,A.L.O.E.
YEE,-131,Boners '22,131,Boners '22
LadyMooseLizardPhi,966,reference_checkcall,-966,LadyMooseLizardPhi
Team Name,1003,kaonashi,-1003,Team Name
Third Mid,-142,AlphaFish,142,AlphaFish
Army Leggy,-132,YEE,132,YEE
Icy,1342,Team Name,-1342,Icy
reference_plus,684,Hurrikeynes,-684,reference_plus
